0,	32,	4187.5,	125.98217317487267,	149.0,	0.0,	14.5,	49.0,	19
2,	29,	3930.5,	126.34100135317998,	28.0,	150.0,	24.5,	26.0,	0
2,	30,	3973.0,	127.9512855209743,	60.5,	150.0,	13.0,	54.5,	0
2,	31,	3976.5,	128.08389715832206,	88.5,	150.0,	6.5,	33.5,	0
2,	32,	4001.5,	129.03112313937754,	46.0,	150.0,	18.5,	43.0,	0
2,	33,	4006.0,	129.20162381596754,	66.0,	150.0,	6.0,	21.0,	0
1,	22,	4302.0,	130.8687898089172,	0.0,	224.5,	56.0,	71.5,	0
0,	33,	4327.5,	130.97368421052633,	287.0,	0.0,	9.5,	13.0,	0
0,	34,	4333.0,	131.169779286927,	216.5,	0.0,	9.0,	50.5,	0
1,	23,	4323.0,	131.61783439490446,	0.0,	28.5,	8.0,	19.5,	0
0,	35,	4361.5,	132.18590831918507,	263.0,	0.0,	10.5,	35.0,	0
3,	8,	4495.0,	132.80938416422288,	300.0,	90.0,	7.0,	26.0,	0
3,	9,	4496.0,	132.84457478005865,	300.0,	90.0,	6.0,	26.0,	0
2,	34,	4115.5,	133.35047361299053,	235.0,	150.0,	16.5,	24.0,	20
2,	35,	4136.5,	134.14614343707714,	102.5,	150.0,	10.5,	24.5,	21
0,	36,	4478.5,	136.35738539898134,	185.5,	0.0,	9.5,	24.5,	20
0,	37,	4488.0,	136.6960950764007,	131.5,	0.0,	8.0,	18.5,	21
2,	36,	4281.5,	139.6400541271989,	253.5,	150.0,	16.5,	30.5,	22
0,	38,	4627.5,	141.669779286927,	53.0,	0.0,	17.5,	36.0,	23
0,	39,	4634.5,	141.9193548387097,	191.5,	0.0,	12.5,	30.5,	22
2,	37,	4359.0,	142.57645466847092,	210.0,	150.0,	6.0,	24.0,	0
1,	24,	4638.5,	142.87133757961783,	0.0,	36.0,	14.5,	20.0,	23
2,	38,	4376.5,	143.23951285520974,	114.5,	150.0,	4.5,	24.5,	0
2,	39,	4487.5,	147.4451962110961,	240.5,	150.0,	11.5,	18.5,	24
0,	40,	4827.0,	148.78268251273346,	191.5,	0.0,	15.0,	30.5,	24
2,	40,	4607.0,	151.97293640054127,	193.0,	150.0,	8.0,	30.0,	0
2,	41,	4632.0,	152.92016238159675,	79.0,	150.0,	6.0,	23.0,	0
0,	41,	5007.5,	155.2181663837012,	35.5,	0.0,	6.5,	17.5,	0
2,	42,	4791.0,	158.9445196211096,	229.0,	150.0,	9.0,	18.0,	25
0,	42,	5125.5,	159.42529711375215,	185.5,	0.0,	13.5,	24.5,	25
0,	43,	5230.5,	163.16893039049236,	169.0,	0.0,	3.5,	30.0,	0
1,	25,	5337.5,	167.80382165605096,	0.0,	59.0,	5.5,	39.0,	0
