0,	11,	2407.0,	62.7882428663377,	203.0,	0.0,	7.0,	30.0,	0
1,	6,	2417.0,	65.58679122311536,	0.0,	16.0,	8.0,	13.0,	4
0,	12,	2677.5,	72.53808195666166,	119.0,	0.0,	14.5,	54.0,	5
2,	17,	2273.5,	73.25042444821733,	138.0,	150.0,	12.5,	24.0,	5
0,	13,	2834.5,	78.19695344346707,	23.5,	0.0,	9.5,	17.5,	6
0,	14,	2856.5,	78.98991632696845,	250.0,	0.0,	9.5,	18.0,	0
2,	18,	2466.5,	80.13157894736842,	33.5,	150.0,	10.5,	33.5,	0
0,	15,	2889.0,	80.1613387685046,	249.5,	0.0,	8.0,	18.5,	0
1,	7,	2818.0,	80.22246361068868,	0.0,	29.5,	14.0,	24.5,	6
1,	8,	2839.0,	80.98892026938952,	0.0,	215.0,	24.0,	83.0,	0
2,	19,	2494.5,	81.12988115449916,	15.5,	150.0,	13.5,	15.5,	0
0,	16,	2922.5,	81.36880497747265,	253.0,	0.0,	17.5,	44.0,	0
2,	20,	2535.5,	82.59168081494059,	283.0,	150.0,	10.5,	12.0,	0
1,	9,	2887.0,	82.7408212035629,	0.0,	216.0,	22.0,	79.0,	0
3,	6,	3192.5,	89.5093851132686,	300.0,	61.5,	16.5,	31.5,	7
0,	17,	3149.0,	89.53271830079382,	239.5,	0.0,	16.0,	30.5,	7
0,	18,	3173.0,	90.39776871915898,	83.0,	0.0,	11.0,	18.0,	8
2,	21,	2789.0,	91.62988115449916,	72.0,	150.0,	6.0,	18.0,	8
0,	19,	3373.0,	97.60652220553528,	53.0,	0.0,	10.0,	24.0,	0
0,	20,	3374.5,	97.66058785668311,	155.0,	0.0,	6.5,	18.0,	0
0,	21,	3552.0,	104.0583565758421,	137.0,	0.0,	8.0,	13.0,	0
0,	22,	3831.5,	114.132589573053,	251.5,	0.0,	13.5,	30.5,	9
3,	7,	3872.0,	114.13851132686084,	300.0,	43.5,	8.0,	13.5,	9
1,	10,	3855.5,	118.0890723441234,	0.0,	74.0,	7.5,	19.0,	10
0,	23,	3941.5,	118.09740399055997,	71.0,	0.0,	8.5,	18.0,	10
3,	8,	3985.0,	118.23430420711973,	300.0,	82.0,	8.0,	13.0,	11
0,	24,	3947.0,	118.29564471143532,	204.0,	0.0,	7.0,	18.0,	11
0,	25,	4135.5,	125.08989487234498,	161.5,	0.0,	9.5,	24.5,	12
2,	22,	3733.0,	125.28692699490664,	210.5,	150.0,	12.0,	12.5,	12
1,	11,	4172.5,	129.65891809689333,	0.0,	212.5,	56.5,	83.5,	0
0,	26,	4266.5,	129.81162840592148,	143.0,	0.0,	11.5,	30.0,	13
2,	23,	3871.0,	130.20713073005095,	127.0,	150.0,	14.0,	24.0,	13
1,	12,	4191.5,	130.35237888333697,	0.0,	27.0,	8.5,	19.0,	0
0,	27,	4293.0,	130.76678824286634,	224.5,	0.0,	9.0,	33.5,	0
2,	25,	3896.0,	131.09847198641768,	28.0,	150.0,	9.0,	27.0,	0
2,	26,	3900.0,	131.24108658743634,	72.0,	150.0,	8.0,	40.0,	0
2,	24,	3907.0,	131.49066213921904,	278.5,	150.0,	25.0,	18.5,	0
1,	13,	4226.5,	131.62980664783836,	0.0,	60.0,	5.5,	25.0,	0
0,	28,	4320.5,	131.7579918472431,	278.5,	0.0,	15.5,	21.5,	0
0,	29,	4325.0,	131.92018880068653,	239.5,	0.0,	8.0,	27.5,	0
0,	30,	4326.0,	131.95623256811842,	239.5,	0.0,	7.0,	27.5,	0
3,	9,	4365.0,	132.00776699029126,	300.0,	96.5,	7.0,	31.5,	0
2,	28,	3929.5,	132.29286926994908,	50.0,	150.0,	7.5,	19.0,	0
2,	27,	3930.0,	132.31069609507642,	17.5,	150.0,	10.0,	17.5,	0
1,	14,	4363.0,	136.61177492939387,	0.0,	37.0,	15.0,	32.0,	14
0,	31,	4461.5,	136.8401630551384,	46.5,	0.0,	14.5,	30.5,	14
0,	32,	4554.5,	140.19223342630337,	228.0,	0.0,	14.5,	30.0,	15
2,	29,	4162.5,	140.60016977928694,	271.5,	150.0,	12.5,	12.5,	15
0,	33,	4769.0,	147.92362154044196,	180.0,	0.0,	7.0,	18.0,	16
2,	30,	4379.0,	148.31918505942275,	229.0,	150.0,	12.0,	30.0,	16
0,	34,	4896.0,	152.50118000429092,	72.0,	0.0,	8.0,	43.0,	0
0,	35,	5075.5,	158.97103625831366,	120.0,	0.0,	15.5,	30.0,	0
1,	15,	4985.0,	159.3134912013904,	0.0,	102.5,	14.0,	8.5,	0
2,	31,	4704.0,	159.90662139219017,	61.5,	150.0,	12.0,	30.5,	0
2,	32,	4731.5,	160.88709677419357,	38.5,	150.0,	5.5,	18.5,	0
0,	36,	5178.5,	162.68354430379748,	96.5,	0.0,	10.5,	18.5,	0
2,	33,	4836.5,	164.6307300509338,	46.0,	150.0,	11.5,	25.0,	0
1,	16,	5137.5,	164.8794264610037,	0.0,	88.0,	19.5,	7.0,	0
2,	34,	4860.0,	165.46859083191853,	44.5,	150.0,	7.0,	23.5,	0
2,	36,	4900.5,	166.9125636672326,	51.5,	150.0,	5.5,	30.5,	0
2,	35,	4902.0,	166.9660441426146,	70.0,	150.0,	9.0,	37.0,	0
